"CASEID","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1"
11140,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11141,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11142,0,0,0,0,0,0,0,0,1,0,0
11143,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11144,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11145,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11146,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11147,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11148,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11149,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11150,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11151,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11152,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11153,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11154,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11155,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11156,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11157,-5,-5,-5,-5,1,0,0,0,-5,-5,-5
11158,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11159,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11160,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11161,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11162,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11163,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11164,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11165,-5,-5,0,0,0,0,0,0,-5,0,0
11166,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11167,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11168,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11169,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11170,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11171,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11172,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11173,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11174,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11175,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11176,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11177,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11178,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11179,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11180,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11181,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11182,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11183,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11184,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11185,1,0,0,0,1,0,0,0,1,1,0
11186,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11187,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11188,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11189,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11190,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11191,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11192,0,0,1,0,1,1,-5,1,1,1,-5
11193,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11194,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11195,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11196,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11197,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11198,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11199,-5,-5,-5,0,0,0,0,1,0,0,0
11200,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11201,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11202,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11203,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11204,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11205,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11206,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11207,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11208,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11209,0,0,0,0,0,0,0,1,0,0,0
11210,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11211,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11212,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11213,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11214,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11215,0,0,0,1,1,0,-5,1,1,0,-5
11216,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11217,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11218,-5,-5,-5,1,0,0,-5,-5,0,0,0
11219,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11220,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11221,0,0,1,1,0,0,1,0,0,0,0
11222,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11223,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11224,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11225,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11226,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11227,0,1,0,0,1,0,0,0,0,0,0
11228,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11229,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11230,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11231,0,0,0,0,0,0,1,0,0,0,0
11232,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11233,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11234,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11235,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11236,0,0,0,0,-5,-5,-5,-5,-5,-5,-5
11237,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11238,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11239,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11240,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11241,1,0,0,0,0,0,0,0,0,0,0
11242,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11243,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11244,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11245,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11246,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11247,0,0,0,0,0,0,0,0,0,0,0
11248,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11249,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11250,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11251,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11252,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11253,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11254,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11255,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11256,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11257,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11258,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11259,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11260,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11261,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11262,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11263,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11264,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11265,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11266,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11267,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11268,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11269,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11270,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11271,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11272,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11273,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11274,1,0,0,0,0,0,0,0,0,0,0
11275,0,0,0,0,0,0,0,0,0,0,1
11276,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11277,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11278,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11279,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11280,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11281,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11282,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11283,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11284,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11285,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11286,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11287,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11288,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11289,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11290,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11291,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11292,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11293,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11294,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11295,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11296,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11297,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11298,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11299,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11300,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11301,0,0,0,0,0,0,0,0,0,0,0
11302,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11303,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11304,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11305,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11306,1,-5,-5,-5,-5,-5,-5,-5,-5,1,0
11307,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11308,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11309,0,0,0,0,0,0,0,0,0,0,0
11310,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11311,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11312,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11313,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11314,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11315,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11316,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11317,1,0,0,0,1,0,0,0,0,0,0
11318,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11319,1,0,0,0,0,0,0,0,0,0,0
11320,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11321,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11322,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11323,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11324,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11325,1,1,1,0,0,0,0,0,0,0,0
11326,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11327,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11328,0,1,0,-5,1,0,1,1,1,0,-5
11329,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11330,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11331,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11332,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11333,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11334,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11335,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11336,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11337,0,0,0,0,0,1,0,0,1,1,1
11338,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11339,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11340,0,0,0,0,0,0,0,0,0,0,0
11341,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11342,-5,1,1,-5,-5,-5,-5,-5,1,0,0
11343,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11344,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11345,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11346,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11347,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11348,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11349,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11350,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11351,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11352,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11353,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11354,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11355,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11356,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11357,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11358,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11359,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11360,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11361,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11362,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11363,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11364,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11365,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11366,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11367,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11368,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11369,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11370,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11371,0,0,0,0,0,-5,-5,-5,-5,-5,-5
11372,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11373,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11374,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11375,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11376,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11377,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11378,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11379,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11380,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11381,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11382,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11383,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11384,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11385,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11386,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11387,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11388,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11389,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11390,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11391,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11392,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11393,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11394,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11395,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11396,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11397,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11398,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11399,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11400,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11401,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11402,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11403,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11404,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11405,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11406,0,0,0,0,0,0,1,1,0,-5,-5
11407,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11408,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11409,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11410,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11411,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11412,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11413,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11414,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11415,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11416,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11417,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11418,0,1,1,0,0,0,0,1,-5,-5,-5
11419,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11420,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11421,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11422,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11423,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11424,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11425,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11426,-5,-5,-5,0,0,-5,-5,-5,-5,0,-5
11427,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11428,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11429,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11430,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11431,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11432,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11433,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11434,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11435,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11436,0,1,0,1,0,1,1,0,1,1,0
11437,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11438,0,0,0,0,0,0,-5,-5,-5,1,-5
11439,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11440,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11441,0,1,1,1,1,0,1,1,1,1,0
11442,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11443,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11444,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11445,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11446,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11447,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11448,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11449,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11450,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11451,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11452,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11453,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11454,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11455,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11456,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11457,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11458,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11459,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11460,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11461,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11462,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11463,1,0,0,0,0,0,-5,-5,-5,-5,-5
11464,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11465,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11466,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11467,0,0,0,0,0,0,0,0,1,0,1
11468,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11469,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11470,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11471,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11472,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11473,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11474,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11475,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11476,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11477,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11478,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11479,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11480,1,0,0,0,0,0,0,0,0,0,0
11481,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11482,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11483,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11484,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11485,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11486,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11487,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11488,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11489,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11490,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11491,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11492,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11493,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11494,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11495,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11496,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11497,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11498,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11499,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11500,-5,1,0,0,0,1,0,0,0,-5,-5
11501,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11502,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11503,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11504,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11505,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11506,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11507,0,0,0,1,0,0,0,0,0,0,0
11508,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11509,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11510,0,0,0,0,1,0,0,0,0,0,0
11511,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11512,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11513,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11514,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11515,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11516,0,0,0,1,0,0,0,0,0,0,1
11517,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11518,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11519,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11520,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11521,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11522,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11523,0,0,0,1,0,0,0,0,-5,0,0
11524,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11525,1,0,0,0,0,0,0,0,0,0,0
11526,0,0,0,0,0,0,0,0,1,0,0
11527,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11528,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11529,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11530,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11531,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11532,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11533,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11534,1,0,0,0,0,0,0,1,1,0,1
11535,1,1,1,1,1,1,1,1,1,1,1
11536,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
11537,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
