"CASEID","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3"
10288,-5,-5,-5,-5,-5,-5,-5,-5
10289,-5,-5,-5,-5,-5,-5,-5,-5
10290,-5,-5,-5,-5,-5,-5,-5,-5
10291,-5,-5,-5,-5,-5,-5,-5,-5
10292,-5,-5,-5,-5,-5,-5,-5,-5
10293,-5,-5,-5,-5,-5,-5,-5,-5
10294,-5,-5,-5,-5,-5,-5,-5,-5
10295,-5,-5,-5,-5,-5,-5,-5,-5
10296,-5,-5,-5,-5,-5,-5,-5,-5
10297,-5,-5,-5,-5,-5,-5,-5,-5
10298,-5,-5,-5,-5,-5,-5,-5,-5
10299,-5,-5,-5,-5,-5,-5,-5,-5
10300,-5,-5,-5,-5,-5,-5,-5,-5
10301,-5,-5,-5,-5,-5,-5,-5,-5
10302,-5,-5,-5,-5,-5,-5,-5,-5
10303,0,0,0,-4,-4,-4,-4,-4
10304,-4,-5,-4,-4,0,0,0,-4
10305,-5,-5,-5,-5,-5,-5,-5,-5
10306,-4,0,0,-4,-4,-4,0,-4
10307,-5,-5,-5,1,-4,-4,-4,-4
10308,-4,-4,-4,-4,-4,-4,-4,-4
10309,1,-5,1,-5,-5,-5,-5,-5
10310,-4,1,-4,-5,-4,-4,-4,-5
10311,-4,-4,-4,0,-4,-4,-4,-4
10312,-4,-4,-4,-4,-4,-4,-4,-4
10313,-4,-4,-4,-4,1,-4,-4,-4
10314,0,-4,-4,-4,1,-4,0,-4
10315,0,1,-4,-4,-4,-4,-4,-4
10316,-4,-4,-5,-5,-5,-5,-5,-5
10317,-5,-5,-5,-5,-5,-5,-5,-5
10318,0,-5,-5,-4,-4,1,-4,-4
10319,0,-4,1,1,0,1,0,-4
10320,-5,-5,-5,-5,-5,-5,-5,-5
10321,-4,0,-4,0,-4,0,-4,1
10322,-5,-5,-5,-5,-5,-5,-5,-5
10323,-5,-5,-5,-5,-5,-5,-5,-5
10324,-5,1,-4,-4,-4,-4,-4,-4
10325,-5,-5,-5,-5,-5,-5,-5,-5
10326,-5,-5,-5,-5,-5,-5,-5,-5
10327,0,-4,-4,-4,-4,-4,-4,-4
10328,0,-4,-4,-4,-4,-4,-4,-4
10329,-4,1,-4,-4,-4,-4,-4,-4
10330,-4,-4,-4,-4,-4,1,1,-4
10331,-4,1,0,0,0,-4,0,1
10332,-4,1,0,0,-4,0,0,-4
10333,0,0,-4,1,-4,-4,-4,-4
10334,0,-4,-4,0,-4,-4,-4,-4
10335,-4,-4,-4,-4,-4,-4,-4,-5
10336,-4,-4,0,-4,-4,-4,0,0
10337,-4,-4,-4,1,-4,-4,1,-4
10338,0,-4,-4,-4,-4,-4,-4,-4
10339,-5,-4,-4,-4,-4,-4,-4,-4
10340,-4,-5,-4,-4,-4,-4,-4,-4
10341,1,1,-4,1,-4,-4,-4,0
10342,-5,-5,-5,-5,-5,-5,-5,-5
10343,-5,-5,-5,-5,-5,-5,-5,-5
10344,-5,-5,-5,-5,-5,-5,-5,-5
10345,-5,-5,-5,-5,-5,-5,-5,-5
10346,-5,-5,-5,-5,-5,-5,-5,-5
10347,-5,-5,-5,-5,-5,-5,-5,-5
10348,-5,-5,-5,-5,-5,-5,-5,-5
10349,-5,-5,-5,-5,-5,-5,-5,-5
10350,-5,-5,-5,-5,-5,-5,-5,-5
10351,-5,-5,-5,-5,-5,-5,-5,-5
10352,-5,-5,-5,-5,-5,-5,-5,-5
10353,-5,-5,-5,-5,-5,-5,-5,-5
10354,-5,-5,-5,-5,-5,-5,-5,-5
10355,-5,-5,-5,-5,-5,-5,-5,-5
10356,-5,-5,-5,-5,-5,-5,-5,-5
10357,-5,-5,-5,-5,-5,-5,-5,-5
10358,0,-5,-4,-4,-5,-5,-5,-5
10359,-5,0,-4,-4,0,-4,-4,-4
10360,-4,-4,1,-4,-4,-4,-4,-4
10361,-5,-5,-5,-5,-5,-5,-5,-5
10362,-4,-4,1,0,1,-5,1,0
10363,-4,-4,-4,-4,-4,1,-4,-4
10364,-5,-5,-5,-5,-5,-5,-5,-5
10365,-5,-5,-5,-5,-5,-5,-5,-5
10366,-5,-5,-5,-5,-5,-5,-5,-5
10367,-5,-5,-5,-5,-5,-5,-5,-5
10368,-4,0,-4,-4,-4,1,-4,-4
10369,-4,-4,-4,-4,-4,-4,-4,-5
10370,-4,0,-4,1,0,-4,-4,-4
10371,-4,-4,-4,0,0,-4,-4,-4
10372,1,-5,-5,-5,-5,-5,-5,-5
10373,0,0,0,0,0,0,-5,0
10374,-4,-4,-4,-4,-4,-4,-4,-4
10375,-4,-4,-4,-4,-4,-4,-4,-4
10376,-4,-4,-4,-4,-4,-4,-4,-4
10377,-4,-4,-4,0,-4,-4,-4,-4
10378,1,1,-4,-4,-4,-4,-4,-4
10379,-4,-4,-4,-4,-4,-4,-4,-4
10380,-5,-5,-5,-5,-5,-5,-5,-5
10381,-4,-4,-4,-4,-4,-5,-4,-4
10382,0,-4,-4,-4,-4,-4,-4,1
10383,-4,-4,-4,0,0,0,-4,-4
10384,0,-4,-4,1,0,0,-4,-4
10385,-4,-4,-5,-5,-5,-5,-5,-5
10386,-5,1,-5,1,-4,-4,-5,-5
10387,-5,-5,-5,-5,-5,-5,-5,-5
10388,-5,-5,-5,-5,-5,-5,-5,-5
10389,0,-4,-4,-4,-4,-4,-4,1
10390,-5,-5,-5,-4,-5,-5,1,-4
10391,0,-5,-4,0,-4,-4,-4,-4
10392,0,-4,-4,0,0,0,1,-5
10393,-5,-5,-5,-5,-5,-5,-5,-5
10394,-5,-5,-5,-5,-5,-5,-5,-5
10395,-5,-5,-5,-5,-5,-5,-5,-5
10396,-5,-5,-5,-5,-5,-5,-5,-5
10397,-5,-5,-5,-5,-5,-5,-5,-5
10398,-5,-5,-5,-5,-5,-5,-5,-5
10399,-5,-5,-5,-5,-5,-5,-5,-5
10400,-5,-5,-5,-5,-5,-5,-5,-5
10401,-4,-5,-5,-5,0,0,-5,-5
10402,-5,-5,-5,-5,-5,0,-5,-5
10403,-5,-5,-5,-5,-5,-5,-5,-5
10404,-5,-5,-5,-5,-5,-5,-5,-5
10405,-5,-5,-5,-5,-5,-5,-5,1
10406,-5,-5,-5,-4,-4,-5,-5,-5
10407,-5,-5,-5,-5,-5,-5,-5,-5
10408,-5,-5,-5,-5,-5,-5,-5,-5
10409,-5,-5,-5,-5,-5,-5,-5,-5
10410,1,-5,1,0,-5,1,-4,1
10411,-5,-5,-5,-5,-5,-5,-5,-5
10412,0,1,-4,0,-4,-4,-4,-4
10413,-5,-5,-5,-5,-5,-5,-5,-5
10414,-5,-5,-5,-5,-5,-5,-5,-5
10415,-5,-5,-5,-5,-5,-5,-5,-5
10416,-5,-5,-5,-5,-5,-5,-5,-5
10417,-5,-5,-5,-5,-5,-5,-5,-5
10418,-5,-5,-5,-5,-5,-5,-5,-5
10419,-5,-5,-5,-5,-5,-5,-5,-5
10420,-5,-5,-5,-5,-5,-5,-5,-5
10421,1,0,-4,-5,-5,-5,1,-5
10422,0,-4,1,-4,-4,-4,0,-4
10423,-4,0,-4,1,-4,-4,-5,-5
10424,-4,0,-4,-4,-4,-4,-4,-4
10425,-4,-4,-4,-4,-4,-4,-4,-4
10426,-4,1,-4,-4,-4,-4,-4,-4
10427,-4,0,-4,-4,-4,-4,-4,-4
10428,1,-5,1,0,1,-4,1,0
10429,-5,-5,-4,-5,-5,-4,-5,-4
10430,1,-4,1,1,1,-4,1,1
10431,-4,0,-4,-4,0,-4,1,-4
10432,-4,0,0,0,-4,0,-4,-5
10433,-4,-4,0,-4,-4,-4,1,-4
10434,0,1,-4,1,0,0,0,-4
10435,-5,0,0,-4,0,0,-4,-4
10436,-4,-4,-4,-4,-4,-4,0,0
10437,-5,-5,-5,-5,-5,-5,-5,-5
10438,-4,-4,-4,1,1,1,1,-4
10439,-5,0,-5,-4,-4,-4,-4,0
10440,-4,-5,-5,-5,-5,-5,-5,-4
10441,-5,-5,-5,-5,-5,-5,-5,-5
10442,-5,-5,-5,-5,-5,-5,-5,-5
10443,-4,-4,1,-4,-4,-4,-4,0
10444,-4,1,-4,1,-4,-4,-4,-4
10445,-4,-4,-4,-5,0,-5,-4,-4
10446,-5,-5,-5,-5,-5,-5,-5,-5
10447,-5,-5,-5,-5,-5,-5,-5,-5
10448,1,1,-4,-4,-4,-4,1,-4
10449,-4,-4,-4,-4,-4,-4,-4,-4
10450,0,-4,-4,-4,-4,-4,-4,-4
10451,-4,-5,-5,-4,-4,-4,-4,-4
10452,-4,-4,-4,-4,-5,0,-4,0
10453,-4,-4,-4,-4,-4,-4,-4,-4
10454,-4,-4,-4,0,-4,-4,-4,-4
10455,-4,1,-4,-4,-4,-4,-4,-4
10456,-5,-5,-5,-5,-5,-5,-5,-5
10457,-5,-5,-5,-5,-5,-5,-5,-5
10458,-5,-5,-5,-5,-5,-5,-5,-5
10459,-5,-5,-5,-5,-5,-5,-5,-5
10460,-5,-5,-5,-5,-5,-5,-5,-5
10461,-5,-5,-5,-5,-5,-5,-5,-5
10462,-5,-5,-5,-5,-5,-5,-5,-5
10463,-5,-5,-5,-5,-5,-5,-5,-5
10464,-5,-5,-5,-5,-5,-5,-5,-5
10465,-5,-5,-5,-5,-5,-5,-5,-5
10466,-5,-5,-5,-5,-5,-5,-5,-5
10467,-5,-5,-5,-5,-5,-5,-5,-5
10468,-4,-4,-4,-4,1,1,-4,-4
10469,1,0,0,0,-4,0,-4,-4
10470,-4,-4,0,0,-4,-4,-4,0
10471,-5,-5,-5,-5,0,1,1,1
10472,0,0,1,-4,1,-4,-4,-4
10473,-5,-5,-5,-5,-5,-5,-5,-5
10474,-5,-5,-5,-5,-5,-5,-5,-5
10475,-5,-5,-5,-5,-5,-5,-5,-5
10476,-5,-5,-5,-5,-5,-5,-5,-5
10477,-5,-5,-5,-5,-5,-5,-5,-5
10478,0,-4,-4,-4,-4,-4,-4,-4
10479,0,0,0,0,0,-4,0,0
10480,-5,-5,-5,-5,-5,-5,-5,-5
10481,-4,0,1,-4,1,1,-4,1
10482,0,-5,1,0,1,-5,-5,-5
10483,-5,-5,-5,-5,-5,-5,-5,-5
10484,-5,-5,-5,-5,-5,-5,-5,-5
10485,-5,-5,-5,-5,-5,-5,-5,-5
10486,-4,-4,-4,-4,-4,-4,-5,-5
10487,-4,0,0,-4,-4,-4,0,-4
10488,-4,-5,1,-4,-4,-4,-5,0
10489,-5,-5,-5,-5,0,-5,0,-5
10490,0,0,-4,0,-4,-5,-5,-5
10491,-4,0,-4,0,-4,-4,-4,-4
10492,-4,1,0,0,0,-4,0,-5
10493,0,0,-4,0,-4,-5,-4,-5
10494,-5,-5,-5,-5,-5,-5,-5,-5
10495,-5,-5,-5,-5,-5,-5,-5,-5
10496,-5,-5,-5,-5,-5,-5,-5,-5
10497,-5,-5,-5,-5,-5,-5,-5,-5
10498,-5,-5,-5,-5,-5,-5,-5,-5
10499,-5,-5,1,-4,-4,-4,-4,-4
10500,-4,-4,-4,-4,-4,-4,-4,-4
10501,-4,-4,-4,-4,-4,-4,-4,-4
10502,-5,-5,-5,-5,-5,-5,-5,-5
10503,-4,-4,0,-4,-4,-4,-4,-4
10504,-5,-5,-5,-5,-5,-4,-4,-4
10505,-5,-5,-4,-4,-4,1,-4,-4
10506,0,-4,0,-4,1,-4,-4,-4
10507,-4,-4,0,-4,1,-4,-4,1
10508,-5,-5,-5,-5,-5,-5,-5,-5
10509,-4,-4,-4,-4,-4,-4,-4,-4
10510,-4,-5,-5,-5,-5,-5,-5,-5
10511,-4,-4,-4,-4,-4,-5,-5,-5
10512,-4,-5,-4,-5,-4,-4,-4,-4
10513,-5,-5,-5,-5,-5,-5,-5,-5
10514,-4,-4,1,-4,-4,-4,-4,-4
10515,-4,-5,-5,-5,-5,-5,-5,-5
10516,0,-5,1,0,-4,0,-4,-4
10517,-5,-5,-5,-5,-5,-5,-5,-5
10518,-5,-5,-5,-5,-5,-5,-5,-5
10519,-4,-4,-4,0,-4,-4,-4,-4
10520,-4,-4,-4,1,-4,-4,-4,-4
10521,-4,-4,-5,-5,-5,-5,-5,-5
10522,1,1,-4,1,-4,0,-4,-4
10523,-4,-5,-5,1,-4,-4,-4,-4
10524,-4,-4,-4,-4,-4,-5,-5,-5
10525,-4,1,-5,1,1,0,-5,1
10526,-5,-4,-4,-4,-4,-4,-4,-4
10527,-4,-4,-4,-4,-4,-4,-4,-4
10528,0,-4,-4,-4,-4,-4,-4,-4
10529,-5,0,-4,-4,-4,-4,-4,0
10530,-5,-5,-5,-5,-5,-5,-5,-5
10531,-4,0,0,-4,-4,-4,-4,-4
10532,-4,-4,-4,-4,-4,-4,-4,-4
10533,-5,-5,-5,-5,-5,-5,-5,-5
10534,-5,-5,-5,-5,-5,-5,-5,-5
10535,0,1,-4,0,-4,0,0,1
10536,-4,1,1,1,-4,-4,1,1
10537,-4,-4,1,-4,0,-4,0,-4
10538,-4,0,0,0,0,0,0,0
10539,-5,-5,-5,-5,-5,-5,-5,-5
10540,1,-4,-4,-4,-4,-4,1,-4
10541,-4,-4,0,1,1,0,0,0
10542,-4,0,0,-4,0,-4,0,0
10543,0,0,0,0,0,-4,-4,-5
10544,0,-4,0,-4,-4,-4,-4,-4
10545,-4,-4,-4,-4,-5,-5,-5,-5
10546,1,-5,0,-4,-4,0,-4,-4
10547,0,-5,0,-4,-4,-4,-4,0
10548,0,0,-4,-4,-4,-4,-4,0
10549,1,-4,1,0,-4,-4,-4,-4
10550,1,-4,0,-4,-4,-5,-4,-4
10551,-4,-4,-4,-5,0,-5,-5,-4
10552,0,-4,1,-4,-4,-4,-4,-4
10553,-4,-4,-4,-4,-4,-4,-4,-4
10554,-4,-4,-4,-4,-4,-4,-4,-4
10555,1,-4,-4,0,1,0,-5,0
10556,-5,-5,-5,-5,-5,-5,-5,-5
10557,-5,-5,-5,-5,-5,-5,-5,-5
10558,-5,-5,-5,-5,-5,-5,-5,-5
10559,-5,-5,-5,-5,-5,-5,-5,-5
10560,-5,-5,-5,-5,-5,-5,-5,-5
10561,-4,-4,-4,-4,-4,0,-4,-4
10562,-5,-5,-5,-5,-5,-5,-5,-5
10563,-5,-5,-5,-5,-5,-5,-5,-5
10564,-5,-5,-5,-5,-5,-5,-5,-5
10565,0,0,0,0,-4,-4,-4,-4
10566,-4,-4,0,-4,-4,-4,-4,-4
10567,-4,-4,1,-4,1,-4,-4,0
10568,-5,-5,-5,-5,-5,-5,-5,-5
10569,-5,-5,-5,-5,-5,-5,-5,-5
10570,-5,-5,-5,-5,-5,-5,-5,-5
10571,-5,-5,-5,-5,-5,-5,-5,-5
10572,-4,-4,-4,1,-4,-4,-5,-4
10573,-4,0,-4,-4,0,-4,1,0
10574,1,-5,1,-5,-5,0,-5,1
10575,-5,-5,-5,-5,-5,-5,-5,-5
10576,-5,-5,-5,-5,-5,-5,-5,-5
10577,-5,-5,-5,-5,-5,-5,-5,-5
10578,-5,-5,-5,-5,-5,-5,-5,-5
10579,-4,0,-4,-4,0,1,1,0
10580,-4,0,0,-4,-4,-4,-4,-4
10581,-4,-4,-4,-4,-4,0,-4,0
10582,-4,-4,-4,-4,0,1,-4,-4
10583,0,-4,0,-4,-4,-5,-5,-5
10584,1,-4,-4,0,-4,-4,1,0
10585,-5,-5,-5,-5,-5,0,-5,-5
10586,-4,1,1,1,1,0,-4,-4
10587,-5,-5,-5,-5,-5,-5,-5,-5
10588,-5,-5,-5,-5,-5,-5,-5,-5
10589,-5,-5,-5,-5,-5,-5,-5,-5
10590,-4,0,-5,0,0,-4,-4,0
10591,-5,-5,-5,-5,-5,-5,-5,-5
10592,-5,-5,-5,-5,-5,-5,-5,-5
10593,-5,-5,-5,-5,-5,-5,-5,-5
10594,-5,-5,-5,-5,-5,-5,-5,-5
10595,-5,-5,-5,-5,-5,-5,-5,-5
10596,-5,-5,-5,-5,-5,-5,-5,-5
10597,-5,-5,-5,-5,-5,-5,-5,-5
10598,-5,-5,-5,-5,-5,-5,-5,-5
10599,-5,-5,-5,-5,-5,-5,-5,-5
10600,1,0,1,1,-4,-4,0,-4
10601,-5,-5,0,1,-5,-5,-5,-5
10602,-5,-5,-5,-5,-5,-5,-5,-5
10603,-5,-5,-5,-5,-5,-5,-5,-5
10604,-5,-5,-5,-5,-5,-5,-5,-5
10605,-5,-5,-5,-5,-5,-5,-5,-5
10606,-4,-4,-4,-4,-4,-4,-4,-4
10607,-5,-5,-5,-5,-5,-5,-5,-5
10608,-4,-4,-4,0,-5,-5,-5,-5
10609,-5,-5,-5,-5,-5,-5,-5,-5
10610,-5,-5,-5,-5,-5,-5,-5,-5
10611,-5,-5,-5,-5,-5,-5,-5,-5
10612,-5,-5,-5,-5,-5,-5,-5,-5
10613,-5,-5,-5,-5,-5,-5,-5,-5
10614,-5,-5,-5,-5,-5,-5,-5,-5
10615,-5,-5,-5,-5,-5,-5,-5,-5
10616,-5,-5,-5,-5,-5,-5,-5,-5
10617,-5,-5,-5,-5,-5,-5,-5,-5
10618,-5,-5,-5,-5,-5,-5,-5,-5
10619,-5,-5,-5,-5,-5,-5,-5,-5
10620,-5,-5,-5,-5,-5,-5,-5,-5
10621,-5,-5,-5,-5,-5,-5,-5,-5
10622,-5,-5,-5,-5,-5,-5,-5,-5
10623,-5,-5,-5,-5,-5,-5,-5,-5
10624,-5,-5,-5,-5,-5,-5,-5,-5
10625,-5,-5,-5,-5,-5,-5,-5,-5
10626,-5,-5,-5,-5,-5,-5,-5,-5
10627,-5,-5,-5,-5,-5,-5,-5,-5
10628,-5,-5,-5,-5,-5,-5,-5,-5
10629,-5,-5,-5,-5,-5,-5,-5,-5
10630,-5,-5,-5,-5,-5,-5,-5,-5
10631,0,0,0,0,0,-5,-5,-5
10632,-4,-4,-4,-4,-5,-5,-5,-5
10633,-5,-5,-5,-5,-5,-5,-5,-5
10634,-4,-4,0,0,-4,-4,-4,-4
10635,-5,-5,-5,-5,-5,-5,-5,-5
10636,-5,-5,-5,-5,-5,-5,-5,-5
10637,-5,-5,-5,-5,-5,-5,-5,-5
10638,-5,-5,-5,-5,-5,-5,-5,-5
10639,-5,-5,-5,-5,-5,-5,-5,-5
10640,-5,-5,-5,-5,-5,-5,-5,-5
10641,-5,-5,-5,-5,-5,-5,-5,-5
10642,-5,-5,-5,-5,-5,-5,-5,-5
10643,-5,-5,-5,-5,-5,-5,-5,-5
10644,-5,-5,-5,-5,-5,-5,-5,-5
10645,-5,-5,-5,-5,-5,-5,-5,-5
10646,-5,-5,-5,-5,-5,-5,-5,-5
10647,-5,-5,-5,-5,-5,-5,-5,-5
10648,-5,-5,-5,-5,-5,-5,-5,-5
10649,-5,-5,-5,-5,-5,-5,-5,-5
10650,-5,-5,-5,-5,-5,-5,-5,-5
10651,-5,-5,-5,-5,-5,-5,-5,-5
10652,-5,-5,-5,-5,-5,-5,-5,-5
10653,-5,-5,-5,-5,-5,-5,-5,-5
10654,-5,-5,-5,-5,-5,-5,-5,-5
10655,-5,-5,-5,-5,-5,-5,-5,-5
10656,-5,-5,-5,-5,-5,-5,-5,-5
10657,-5,-5,-5,-5,-5,-5,-5,-5
10658,-5,-5,-5,-5,-5,-5,-5,-5
10659,-5,-5,-5,-5,-5,-5,-5,-5
10660,-5,-5,-5,-5,-5,-5,-5,-5
10661,-4,-5,1,-4,0,-4,1,0
10662,-4,1,1,-4,-5,1,1,-5
10663,-5,-5,-5,-5,-5,-5,-5,-5
10664,-4,-4,-4,-4,-4,-4,-4,-4
10665,-5,-5,-5,-5,-5,-5,-5,-5
10666,-4,0,-4,-4,1,1,-4,1
10667,-5,-5,-5,-5,-5,-5,-5,-5
10668,1,-5,0,0,-4,-5,-5,1
10669,-5,-5,-5,-5,-5,-5,-5,-5
10670,-5,-5,-5,-5,-5,-5,-5,-5
10671,-5,-5,-5,-5,-5,-5,-5,-5
10672,-5,-5,-5,-5,-5,-5,-5,-5
10673,-5,-5,-5,-5,-5,-5,-5,-5
10674,-5,-5,-5,-5,-5,-5,-5,-5
10675,-5,-5,-5,-5,-5,-5,-5,-5
10676,-5,-5,-5,-5,-5,-5,-5,-5
10677,-5,-5,-5,-5,-5,-5,-5,-5
10678,-5,-5,-5,-5,-5,-5,-5,-5
10679,-5,-5,-5,-5,-5,-5,-5,-5
10680,-5,-5,-5,-5,-5,-5,-5,-5
10681,-5,-5,-5,-5,-5,-5,-5,-5
10682,-5,-5,-5,-5,-5,-5,-5,-5
10683,-5,-5,-5,-5,-5,-5,-5,-5
10684,-5,-5,-5,-5,-5,-5,-5,-5
10685,-5,-5,-5,-5,-5,-5,-5,-5
10686,-5,-5,-5,-5,-5,-5,-5,-5
10687,-5,-5,-5,-5,-5,-5,-5,-5
10688,-5,-5,-5,-5,-5,-5,-5,-5
10689,-5,-5,-5,-5,-5,-5,-5,-5
10690,-5,-5,-5,-5,-5,-5,-5,-5
10691,-5,-5,-5,-5,-5,-5,-5,-5
10692,-5,-5,-5,-5,-5,-5,-5,-5
10693,-5,-5,-5,-5,-5,-5,-5,-5
10694,-5,-5,-5,-5,-5,-5,-5,-5
10695,-5,-5,-5,-5,-5,-5,-5,-5
10696,-5,-5,-5,-5,-5,-5,-5,-5
10697,-5,-5,-5,-5,-5,-5,-5,-5
10698,-5,-5,-5,-5,-5,-5,-5,-5
10699,-5,-5,-5,-5,-5,-5,-5,-5
10700,-5,-5,-5,-5,-5,-5,-5,-5
10701,-5,-5,-5,-5,-5,-5,-5,-5
10702,-5,-5,-5,-5,-5,-5,-5,-5
10703,-5,-5,-5,-5,-5,-5,-5,-5
10704,-4,-4,-4,-4,1,0,-4,-4
10705,-5,-5,-5,-5,-5,-5,-5,-5
10706,-4,-4,-4,-4,-4,-4,-4,-4
10707,-4,-4,-4,-4,-4,-4,0,0
10708,-5,-5,-5,-5,-5,-5,-5,-5
10709,-5,-5,-5,-5,-5,-5,-5,-5
10710,-5,-5,-5,-5,-5,-5,-5,-5
10711,-5,-5,-5,-5,-5,-5,-5,-5
10712,-5,-5,-5,-5,-5,-5,-5,-5
10713,-5,-5,-5,-5,-5,-5,-5,-5
10714,-5,-5,-5,-5,-5,-5,-5,-5
10715,-5,-5,-5,-5,-5,-5,-5,-5
10716,-5,-5,-5,-5,-5,-5,-5,-5
10717,-5,-5,-5,-5,-5,-5,-5,-5
10718,-4,-4,-4,0,1,0,0,0
10719,-5,-5,-5,-5,-5,-5,-5,-5
10720,-5,-5,-5,-5,-5,-5,-5,-5
10721,-5,-5,-5,-5,-5,-5,-5,-5
10722,1,-4,0,-4,0,-4,0,-4
10723,-5,-5,-5,-5,-5,-5,-5,-5
10724,-5,-5,-5,-5,-5,-5,-5,-5
10725,-4,-4,-4,-4,0,0,0,0
10726,-5,-5,-5,-5,-5,-5,-5,-5
10727,0,-5,-5,0,-4,0,-4,-4
10728,0,-4,1,0,-4,-4,-4,-4
10729,-5,-5,-5,-5,-5,-5,-5,-5
10730,-5,-5,-5,-5,-5,-5,-5,-5
10731,-5,-5,-5,-5,-5,-5,-5,-5
10732,-5,-5,-5,-5,-5,-5,-5,-5
10733,-5,-5,-5,-5,-5,-5,-5,-5
10734,-5,-5,-5,-5,-5,-5,-5,-5
10735,-5,-5,-5,-5,-5,-5,-5,-5
10736,-5,-5,-5,-5,-5,-5,-5,-5
10737,-5,-5,-5,-5,-5,-5,-5,-5
10738,-5,-5,-5,-5,-5,-5,-5,-5
10739,-5,-5,-5,-5,-5,-5,-5,-5
10740,-4,-5,-5,1,-4,0,0,-4
10741,-5,-5,-5,-5,-5,-5,-5,-5
10742,0,0,-4,0,-4,-5,-4,-5
10743,-5,-5,-5,-5,-5,-5,-5,-5
10744,-5,-5,-5,-5,-5,-5,-5,-5
10745,-4,-4,-4,-4,-4,-4,-4,-4
10746,-5,-5,-5,-5,-5,-5,-5,-5
10747,-5,-5,-5,-5,-5,-5,-5,-5
10748,-5,-5,-5,-5,-5,-5,-5,-5
10749,-5,-5,-5,-5,-5,1,-5,-5
10750,-5,-5,-5,-5,-5,-5,-5,-5
10751,-5,-5,-5,-5,-5,-5,-5,-5
10752,0,-4,-4,-4,-4,-4,-4,-4
10753,-5,-5,-5,-5,-5,-5,-5,-5
10754,0,-4,-4,1,-4,-4,-4,-4
10755,-5,-5,-5,-5,-5,-5,-5,-5
10756,-5,-5,-5,-5,-5,-4,-5,-4
10757,-4,-4,-4,-4,-4,-5,-4,-5
10758,-5,-5,-5,-5,-5,-5,-5,-5
10759,-5,-5,-5,-5,-5,-5,-5,-5
10760,-5,-5,-5,-5,-5,-5,-5,-5
10761,-5,-5,-5,-5,-5,-5,-5,-5
10762,-5,-5,-5,-5,-5,-5,-5,-5
10763,-5,-5,-5,-5,-5,-5,-5,-5
10764,-5,-5,-5,-5,-5,-5,-5,-5
10765,1,1,1,-5,-4,-4,-4,-4
10766,-5,-5,-5,-5,-5,-5,-5,-5
10767,0,-4,-4,-4,-4,-4,1,-4
10768,-5,-5,-5,-5,-5,-5,-5,-5
10769,-4,-5,-4,-5,-4,-4,-4,-4
10770,-5,-5,-5,-5,-5,-5,-5,-5
10771,-5,-5,-5,-5,-5,-5,-5,-5
10772,-5,-5,-5,-5,-5,-5,-5,-5
10773,-5,-5,-5,-5,-5,-5,-5,-5
10774,-4,0,-4,1,-4,-4,-5,1
10775,-4,-4,-4,-4,-4,1,0,-4
10776,-5,-5,-5,-5,-5,-5,-5,-5
10777,-5,-5,-5,-5,-5,-5,-5,-5
10778,-5,-5,-5,-5,-5,-5,-5,-5
10779,-5,-5,-5,-5,-5,-5,-5,-5
10780,-5,-5,-5,-5,-5,-5,-5,-5
10781,-5,0,1,-4,-4,-4,-4,-4
10782,-5,-5,-5,-5,-5,-5,-5,-5
10783,0,-4,1,-4,-4,-4,-4,-4
10784,-5,-5,-5,-5,-5,-5,-5,-5
10785,-5,-5,-5,-5,-5,-5,-5,-5
10786,-5,-5,-5,-5,-5,-5,-5,-5
10787,-5,-5,-5,-5,-5,-5,-5,-5
10788,-5,-5,-5,-5,-5,-5,-5,-5
10789,-4,-4,-4,-4,0,-4,-4,-4
10790,-4,-4,-4,-4,-4,-4,-4,-4
10791,-5,-5,-5,-5,-5,-5,-5,-5
10792,-5,-5,-5,-5,-5,-5,-5,-5
10793,-5,-5,-5,-5,-5,-5,-5,-5
10794,-5,-5,-5,-5,-5,-5,-5,-5
10795,-5,-5,-5,-5,-5,-5,-5,-5
10796,-5,-5,-5,-5,-5,-5,-5,-5
10797,-5,-5,-5,-5,-5,-5,-5,-5
10798,-5,-5,-5,-5,-5,-5,-5,-5
10799,-4,-4,-5,-4,-4,-4,-4,-4
10800,-5,-5,-5,-5,-5,-5,-5,-5
10801,-5,-5,-5,-5,-5,-5,-5,-5
10802,-5,-5,-5,-5,-5,-5,-5,-5
10803,-4,0,1,1,-4,-4,-5,-5
10804,-4,0,-4,-4,0,-4,0,1
10805,-5,-5,-5,-5,-5,-5,-5,-5
10806,-5,-5,-5,-5,-5,-5,-5,-5
10807,-5,-5,-5,-5,-5,-5,-5,-5
10808,-5,-5,-5,-5,-5,-5,-5,-5
10809,-5,-5,-5,-5,-5,-5,-5,-5
10810,-5,-5,-5,-5,-5,-5,-5,-5
10811,-4,-4,-4,-4,-4,-4,0,-4
10812,-5,-5,-5,-5,-5,-5,-5,-5
10813,-5,-5,-5,-5,-5,-5,-5,-5
10814,-5,-5,-5,-5,-5,-5,-5,-5
10815,-5,-5,-5,-5,-5,-5,-5,-5
10816,-5,-5,-5,-5,-5,-5,-5,-5
10817,-5,-5,-5,-5,-5,-5,-5,-5
10818,-5,-5,-5,-5,-5,0,-4,-4
10819,0,-4,-4,-4,-4,-4,-4,-4
10820,-5,-5,-5,-5,-5,-5,-5,-5
