,CPUBID,MPUBID,CRACE,CSEX,CMOB,CYRB,MATHZ,year,MATHP,MATH,COMP,COMPZ,COMPP,RECOG,RECOGZ,RECOGP,HOMEZ,HOMEP,COGNZ,COGNP,EMOTZ,EMOTP,AGECH
62809,531503,5315,3,1,1,1988,108,1996,70,40,47,122,93,75,135,99,103.7,61,109.5,73,-0.3,-3,101
62811,531702,5317,3,1,9,1987,121,1996,92,52,44,111,77,47,112,78,75.0,5,60.0,0,-0.3,-3,107
62834,533302,5333,3,1,1,1982,95,1996,37,52,50,91,27,49,89,23,-0.3,-3,-0.3,-3,-0.3,-3,173
62854,536902,5369,3,2,11,1987,107,1996,67,42,33,100,49,35,100,51,105.5,66,108.1,70,-0.3,-3,104
62937,545401,5454,3,1,2,1982,92,1996,30,49,43,82,12,45,83,13,97.8,45,92.8,32,-0.3,-3,171
62950,546503,5465,2,2,2,1983,65,1996,1,23,49,93,32,47,89,24,109.1,73,100.4,50,-0.3,-3,159
62951,546504,5465,2,1,5,1984,95,1996,37,46,50,100,50,59,107,69,114.9,84,107.3,68,-0.3,-3,144
62958,546703,5467,2,1,1,1988,86,1996,18,22,24,91,28,33,103,58,80.2,9,95.3,37,-0.3,-3,100
63010,552601,5526,3,2,6,1989,93,1996,31,16,22,103,58,26,107,69,109.2,73,-0.3,-3,102.4,55,83
63043,556101,5561,3,2,5,1985,99,1996,47,46,42,93,31,45,95,37,78.8,8,-0.3,-3,71.8,3,133
63051,557401,5574,3,2,4,1986,101,1996,52,44,67,131,98,52,112,78,-0.3,-3,-0.3,-3,-0.3,-3,121
63054,557702,5577,3,1,5,1984,95,1996,38,47,41,86,18,34,77,6,97.8,45,92.8,32,-0.3,-3,146
63127,566901,5669,3,2,3,1982,135,1996,99,80,75,121,92,75,118,88,105.4,63,-0.3,-3,104.4,61,171
63168,570703,5707,3,2,12,1986,78,1996,7,23,41,103,59,40,101,53,-0.3,-3,-0.3,-3,-0.3,-3,112
63256,579002,5790,1,2,12,1986,114,1996,82,49,48,113,80,44,105,62,-0.3,-3,-0.3,-3,-0.3,-3,114
63284,581201,5812,1,1,8,1986,97,1996,41,42,41,98,45,56,118,88,-0.3,-3,-0.3,-3,-0.3,-3,119
63335,585301,5853,1,2,2,1989,102,1996,56,26,36,116,86,53,135,99,-0.3,-3,-0.3,-3,-0.3,-3,86
63347,586201,5862,1,1,9,1983,95,1996,38,48,49,95,36,79,128,97,68.4,2,70.0,2,-0.3,-3,152
63354,587001,5870,1,1,3,1983,109,1996,73,63,57,103,58,80,131,98,102.3,55,-0.3,-3,-0.3,-3,159
63355,587002,5870,1,1,7,1987,113,1996,81,45,31,98,44,40,106,66,103.7,61,-0.3,-3,-0.3,-3,106
63376,588903,5889,2,2,11,1987,93,1996,32,29,29,97,43,27,92,29,-0.3,-3,-0.3,-3,-0.3,-3,103
63406,592301,5923,2,2,10,1984,111,1996,77,58,48,98,45,73,122,93,89.6,25,-0.3,-3,88.1,21,141
63448,595702,5957,2,1,7,1984,96,1996,39,46,41,88,21,40,86,18,105.4,63,-0.3,-3,104.4,61,143
63454,596504,5965,2,1,1,1985,118,1996,88,60,43,93,31,46,95,37,63.0,1,-0.3,-3,71.8,3,136
63473,598001,5980,2,1,6,1984,112,1996,79,59,51,103,57,66,114,83,58.5,0,74.2,4,-0.3,-3,143
63479,598602,5986,2,1,3,1989,100,1996,49,24,30,111,77,31,110,75,-0.3,-3,-0.3,-3,-0.3,-3,88
63494,600402,6004,2,2,7,1983,79,1996,8,40,40,83,13,41,82,12,-0.3,-3,-0.3,-3,-0.3,-3,154
63504,601903,6019,1,2,8,1982,96,1996,39,53,41,81,10,51,91,28,80.2,9,85.2,16,-0.3,-3,168
63577,607602,6076,2,1,12,1982,88,1996,21,45,43,84,14,47,88,22,95.1,37,-0.3,-3,88.1,21,162
63624,613201,6132,2,1,12,1986,116,1996,85,50,31,91,28,39,98,45,82.8,13,83.2,13,-0.3,-3,113
63628,614601,6146,2,2,8,1988,82,1996,11,16,19,82,11,24,92,29,65.6,1,67.1,1,-0.3,-3,96
63650,616801,6168,2,2,12,1983,101,1996,52,52,51,99,48,61,106,66,80.2,9,85.2,16,-0.3,-3,150
63738,623902,6239,2,2,7,1988,111,1996,76,40,40,114,82,36,109,73,103.7,61,102.4,55,-0.3,-3,95
63906,634403,6344,2,1,8,1983,72,1996,3,33,28,72,3,29,72,3,45.4,0,47.9,0,-0.3,-3,153
63920,635602,6356,2,2,6,1986,91,1996,27,39,50,112,78,51,110,75,92.3,30,81.1,10,-0.3,-3,120
63938,636502,6365,2,1,2,1984,72,1996,3,33,23,65,1,28,72,3,68.4,2,70.0,2,-0.3,-3,149
63956,637103,6371,2,2,7,1982,95,1996,37,51,44,84,14,59,98,45,74.3,4,85.2,16,-0.3,-3,167
63958,637105,6371,2,1,10,1988,113,1996,80,38,22,97,42,22,91,28,72.6,4,82.6,13,-0.3,-3,92
63987,638402,6384,2,2,10,1983,93,1996,33,46,46,91,28,66,111,76,68.4,2,70.0,2,-0.3,-3,152
63992,638902,6389,2,1,1,1982,91,1996,28,49,43,82,11,47,86,17,68.4,2,85.2,16,-0.3,-3,173
63999,639601,6396,2,2,9,1983,84,1996,14,42,47,92,30,57,102,55,63.0,1,70.0,2,-0.3,-3,153
64000,639602,6396,2,1,8,1986,113,1996,81,50,43,103,59,64,128,97,88.4,21,83.2,13,-0.3,-3,118
64008,640003,6400,2,2,4,1982,80,1996,9,42,30,72,3,44,82,12,63.0,1,62.4,1,-0.3,-3,169
64038,642801,6428,2,1,11,1982,84,1996,14,43,30,72,3,35,74,4,63.0,1,70.0,2,-0.3,-3,163
64049,644201,6442,2,1,1,1986,80,1996,9,31,22,69,2,28,80,9,107.2,68,-0.3,-3,112.6,81,123
64079,647201,6472,2,2,7,1985,100,1996,50,46,48,104,60,55,112,78,97.8,45,100.4,50,-0.3,-3,130
64111,651605,6516,2,1,8,1984,96,1996,39,46,48,98,45,51,99,47,97.8,45,-0.3,-3,-0.3,-3,142
64257,665101,6651,1,2,10,1984,79,1996,8,37,40,86,18,32,78,7,86.0,18,92.8,32,-0.3,-3,141
64327,671102,6711,1,1,5,1989,111,1996,76,30,19,95,36,23,101,52,99.0,47,89.1,23,-0.3,-3,85
64349,674501,6745,1,2,9,1986,105,1996,63,45,44,105,63,47,106,66,-0.3,-3,-0.3,-3,-0.3,-3,117
64390,678001,6780,1,1,1,1986,103,1996,59,47,42,95,38,52,108,71,89.6,25,-0.3,-3,96.3,39,127
64405,680703,6807,1,2,6,1988,125,1996,95,49,24,94,35,25,94,35,-0.3,-3,-0.3,-3,-0.3,-3,97
64473,689002,6890,1,2,4,1988,89,1996,24,22,26,97,43,33,105,64,121.5,93,-0.3,-3,110.2,75,97
64512,695002,6950,2,1,10,1986,88,1996,22,34,30,90,25,34,93,31,98.4,45,-0.3,-3,95.3,37,116
64640,707702,7077,2,2,3,1982,116,1996,86,70,52,94,35,74,116,86,80.2,9,92.8,32,-0.3,-3,171
64641,707703,7077,2,2,3,1983,98,1996,45,52,49,93,32,58,100,51,91.9,30,100.4,50,-0.3,-3,158
64642,708101,7081,2,2,9,1986,94,1996,34,40,26,81,10,37,94,34,103.5,61,97.1,42,-0.3,-3,118
64682,712001,7120,2,2,6,1986,125,1996,95,59,42,100,50,47,105,62,-0.3,-3,-0.3,-3,-0.3,-3,121
64687,712402,7124,2,1,2,1985,72,1996,3,30,48,100,51,45,94,34,91.0,27,94.9,37,-0.3,-3,137
64698,713002,7130,2,2,6,1983,107,1996,69,61,34,78,7,40,81,10,96.4,39,100.4,50,-0.3,-3,157
64718,715301,7153,2,2,9,1982,85,1996,16,44,42,82,12,59,99,48,-0.3,-3,-0.3,-3,-0.3,-3,167
64719,715302,7153,2,2,5,1989,98,1996,45,23,27,107,67,35,115,84,-0.3,-3,-0.3,-3,-0.3,-3,87
64730,716001,7160,2,1,3,1988,97,1996,43,30,24,91,28,35,105,64,-0.3,-3,-0.3,-3,-0.3,-3,100
64753,717903,7179,2,2,12,1985,90,1996,26,41,35,87,19,41,94,34,91.0,27,94.9,37,-0.3,-3,126
64771,719402,7194,2,2,10,1986,98,1996,44,41,43,105,64,38,97,42,73.8,4,-0.3,-3,-0.3,-3,115
64775,719802,7198,2,2,1,1984,114,1996,82,63,63,113,80,75,123,94,-0.3,-3,-0.3,-3,-0.3,-3,148
64776,719803,7198,2,2,1,1989,98,1996,45,23,28,108,70,42,121,92,-0.3,-3,-0.3,-3,-0.3,-3,88
64796,721705,7217,2,1,11,1984,80,1996,9,38,36,82,12,44,91,28,86.0,18,100.4,50,-0.3,-3,138
64805,722801,7228,2,2,12,1986,108,1996,71,45,32,94,34,26,82,12,77.1,6,97.1,42,-0.3,-3,113
64819,724402,7244,1,2,12,1983,97,1996,43,49,51,99,48,79,131,98,63.0,1,62.4,1,-0.3,-3,150
64827,724902,7249,1,1,1,1988,109,1996,73,42,46,118,89,49,118,89,99.9,50,108.1,70,-0.3,-3,100
64837,725602,7256,2,2,9,1983,100,1996,50,52,40,83,13,59,103,59,-0.3,-3,-0.3,-3,-0.3,-3,153
64838,725603,7256,2,1,11,1985,86,1996,18,39,24,72,3,41,94,34,-0.3,-3,-0.3,-3,-0.3,-3,127
64842,725901,7259,2,1,8,1985,105,1996,64,50,54,112,79,57,112,79,49.5,0,55.5,0,-0.3,-3,130
64844,725903,7259,2,1,12,1988,74,1996,4,12,20,91,28,23,94,35,51.4,0,69.5,2,-0.3,-3,89
64863,727602,7276,2,2,2,1984,118,1996,89,65,59,110,74,79,131,98,86.0,18,100.4,50,-0.3,-3,147
64907,732302,7323,2,2,6,1986,94,1996,35,41,27,82,11,34,89,24,-0.3,-3,-0.3,-3,-0.3,-3,118
64915,732502,7325,2,1,5,1984,125,1996,95,68,67,117,87,60,108,71,63.0,1,70.0,2,-0.3,-3,144
65018,744103,7441,2,2,6,1989,93,1996,31,16,20,98,44,20,93,33,74.3,4,82.6,13,-0.3,-3,84
65032,744801,7448,2,1,3,1982,96,1996,39,53,52,95,36,68,109,72,65.7,1,81.1,10,-0.3,-3,170
65099,749402,7494,2,1,8,1982,83,1996,13,43,49,91,27,48,89,24,97.8,45,-0.3,-3,-0.3,-3,166
65151,753101,7531,1,2,5,1986,92,1996,30,40,42,100,50,45,102,56,99.1,47,100.4,50,-0.3,-3,121
65183,758303,7583,2,2,9,1987,84,1996,15,26,30,94,35,27,86,18,97.4,42,-0.3,-3,-0.3,-3,108
65204,760601,7606,2,2,6,1984,99,1996,48,49,40,86,17,43,88,22,-0.3,-3,-0.3,-3,-0.3,-3,144
65248,765502,7655,2,1,7,1985,91,1996,27,42,47,102,55,61,118,88,100.0,50,94.9,37,-0.3,-3,130
65258,767001,7670,2,2,7,1982,97,1996,43,55,47,87,20,70,112,78,97.8,45,100.4,50,-0.3,-3,169
65354,779402,7794,2,1,1,1982,92,1996,30,49,51,93,31,47,86,18,-0.3,-3,-0.3,-3,-0.3,-3,172
65360,779602,7796,2,1,4,1989,100,1996,49,22,21,101,52,37,120,91,78.2,7,82.6,13,-0.3,-3,85
65372,780601,7806,2,1,12,1983,102,1996,55,53,61,110,74,66,111,76,86.0,18,92.8,32,-0.3,-3,150
65373,780602,7806,2,1,12,1989,111,1996,77,23,19,105,64,22,109,72,69.3,2,81.8,12,-0.3,-3,77
65380,781403,7814,2,1,4,1983,99,1996,47,51,66,112,79,62,106,65,86.0,18,100.4,50,-0.3,-3,157
65388,781902,7819,2,2,11,1988,92,1996,29,22,30,106,66,28,102,54,-0.3,-3,-0.3,-3,-0.3,-3,91
65397,782501,7825,1,1,3,1988,100,1996,50,33,26,94,35,30,99,47,80.7,10,81.2,10,-0.3,-3,101
65398,782502,7825,1,2,5,1990,85,1996,16,11,19,105,64,20,104,60,86.1,18,88.4,21,-0.3,-3,74
65430,785101,7851,2,1,9,1986,90,1996,25,37,29,87,19,38,95,37,105.9,66,111.0,77,-0.3,-3,116
65431,785601,7856,2,2,7,1988,109,1996,73,37,26,100,50,35,110,75,62.4,1,76.0,5,-0.3,-3,94
65445,786902,7869,1,1,12,1983,93,1996,33,46,45,90,25,48,92,30,63.0,1,-0.3,-3,71.8,3,150
65446,786903,7869,1,1,12,1984,77,1996,6,35,26,72,3,25,69,2,57.6,0,-0.3,-3,63.7,1,139
65447,786904,7869,1,2,12,1985,95,1996,37,43,25,74,4,25,74,4,-0.3,-3,-0.3,-3,-0.3,-3,127
65538,795201,7952,1,2,9,1987,94,1996,35,35,24,83,13,22,74,4,77.1,6,69.3,2,-0.3,-3,105
65551,796802,7968,1,1,7,1982,95,1996,38,52,48,89,23,64,104,60,86.0,18,85.2,16,-0.3,-3,167
65626,802903,8029,1,2,2,1982,82,1996,11,43,49,89,24,79,125,95,91.9,30,92.8,32,-0.3,-3,172
65711,810303,8103,1,2,12,1985,107,1996,68,49,42,95,38,58,117,87,77.9,7,-0.3,-3,-0.3,-3,128
65735,812504,8125,2,1,12,1984,95,1996,36,45,52,106,65,53,103,59,80.2,9,92.8,32,-0.3,-3,138
65744,814003,8140,1,1,1,1984,109,1996,73,59,43,88,22,71,118,89,-0.3,-3,-0.3,-3,-0.3,-3,147
65765,816001,8160,1,2,5,1989,94,1996,34,17,21,101,52,25,106,65,-0.3,-3,-0.3,-3,-0.3,-3,85
65850,826002,8260,1,1,3,1987,115,1996,84,49,36,98,44,32,92,30,108.7,73,-0.3,-3,113.5,82,112
65928,830504,8305,1,1,11,1983,101,1996,53,53,40,83,13,39,81,10,82.9,13,74.2,4,-0.3,-3,152
65958,831902,8319,1,1,7,1985,89,1996,24,42,51,107,68,47,98,44,80.2,9,85.2,16,-0.3,-3,132
65977,833601,8336,1,2,5,1985,99,1996,47,46,49,104,60,49,100,51,100.0,50,-0.3,-3,96.3,39,132
65978,833602,8336,1,2,1,1987,87,1996,19,30,31,93,32,39,100,50,106.8,68,-0.3,-3,104.4,61,112
65986,834303,8343,1,1,1,1988,102,1996,54,37,29,97,43,35,103,58,109.3,73,102.4,55,-0.3,-3,101
66014,835902,8359,1,2,3,1982,92,1996,30,49,49,89,24,45,83,13,103.6,61,92.8,32,-0.3,-3,171
66015,835903,8359,1,2,9,1985,108,1996,71,52,40,89,24,48,99,47,103.6,61,92.8,32,-0.3,-3,129
66037,837602,8376,1,2,9,1987,75,1996,5,18,27,91,27,28,91,27,82.5,13,-0.3,-3,84.9,16,104
66041,837701,8377,1,1,10,1982,65,1996,1,18,19,65,1,20,65,1,68.4,2,-0.3,-3,88.1,21,164
66042,837702,8377,1,2,10,1983,65,1996,1,23,46,91,28,51,96,39,63.0,1,-0.3,-3,71.8,3,152
66044,838302,8383,1,1,6,1988,99,1996,47,29,28,101,52,22,85,16,93.8,34,93.2,32,-0.3,-3,97
66050,839102,8391,1,2,7,1984,95,1996,37,46,51,102,54,47,93,32,-0.3,-3,-0.3,-3,-0.3,-3,144
66051,839103,8391,1,1,11,1987,78,1996,7,20,21,78,7,22,77,6,-0.3,-3,-0.3,-3,-0.3,-3,103
66069,840703,8407,1,2,4,1988,85,1996,16,21,23,89,24,29,97,43,110.2,75,108.1,70,-0.3,-3,99
66158,850301,8503,2,1,3,1984,101,1996,53,51,51,101,52,43,87,19,86.0,18,92.8,32,-0.3,-3,146
66159,850302,8503,2,2,11,1987,79,1996,8,19,27,93,33,31,98,45,86.3,18,95.3,37,-0.3,-3,102
66210,855701,8557,2,2,5,1983,90,1996,26,46,44,86,18,55,98,44,74.3,4,-0.3,-3,-0.3,-3,156
66220,857001,8570,2,2,1,1983,90,1996,26,46,46,89,24,47,89,24,79.3,8,-0.3,-3,-0.3,-3,159
66221,857002,8570,2,2,3,1984,86,1996,17,42,35,80,9,51,97,42,94.6,37,-0.3,-3,-0.3,-3,146
66222,857003,8570,2,1,5,1985,85,1996,16,40,30,80,9,39,88,21,80.2,9,85.2,16,-0.3,-3,132
66249,859806,8598,2,1,9,1987,83,1996,13,22,30,99,48,31,98,45,40.3,0,-0.3,-3,-0.3,-3,104
66253,860101,8601,2,1,11,1986,91,1996,28,38,41,100,50,41,99,47,62.0,1,-0.3,-3,-0.3,-3,117
66254,860102,8601,2,2,7,1988,105,1996,62,35,28,101,52,38,111,77,-0.3,-3,-0.3,-3,-0.3,-3,97
66271,861803,8618,2,2,3,1987,108,1996,71,46,38,98,44,37,96,39,-0.3,-3,-0.3,-3,-0.3,-3,114
66276,863101,8631,2,1,11,1986,75,1996,5,22,20,69,2,22,69,2,63.0,1,76.2,5,-0.3,-3,114
66306,865202,8652,2,2,10,1985,105,1996,63,49,0,65,1,0,65,1,-0.3,-3,-0.3,-3,-0.3,-3,129
66307,865203,8652,2,1,6,1987,123,1996,94,53,49,118,88,68,135,99,86.6,19,-0.3,-3,-0.3,-3,108
66312,866203,8662,2,1,7,1983,95,1996,38,48,30,74,4,46,89,23,84.2,14,-0.3,-3,-0.3,-3,154
66321,866801,8668,2,2,2,1989,110,1996,75,33,29,110,74,29,108,70,-0.3,-3,-0.3,-3,-0.3,-3,87
66323,867302,8673,2,2,12,1982,92,1996,29,48,49,91,27,57,98,44,-0.3,-3,-0.3,-3,-0.3,-3,162
66343,869002,8690,2,1,6,1982,82,1996,12,43,49,90,26,51,91,28,-0.3,-3,-0.3,-3,-0.3,-3,167
66444,878702,8787,2,2,8,1982,92,1996,29,48,45,86,18,45,85,16,90.1,25,85.2,16,-0.3,-3,166
66516,886703,8867,1,1,12,1984,95,1996,36,45,41,89,23,40,86,18,86.0,18,92.8,32,-0.3,-3,139
66561,891301,8913,1,1,7,1985,118,1996,89,60,34,83,13,63,118,88,86.0,18,70.0,2,-0.3,-3,133
66611,895303,8953,1,2,7,1988,108,1996,71,36,23,96,39,34,109,73,-0.3,-3,-0.3,-3,-0.3,-3,94
66667,902101,9021,2,2,9,1984,78,1996,7,36,44,92,29,50,97,43,97.8,45,100.4,50,-0.3,-3,142
66684,904001,9040,2,1,11,1983,75,1996,5,37,38,82,11,39,82,11,-0.3,-3,-0.3,-3,-0.3,-3,151
66705,905702,9057,2,2,7,1987,100,1996,51,40,35,99,47,43,107,68,52.6,0,-0.3,-3,40.7,0,108
66717,906403,9064,2,2,8,1984,107,1996,67,54,44,92,29,45,92,29,86.0,18,77.6,7,-0.3,-3,143
66718,906404,9064,2,1,9,1985,102,1996,55,47,39,90,25,37,87,19,80.2,9,70.0,2,-0.3,-3,129
66725,907002,9070,2,2,9,1988,89,1996,23,18,22,97,42,22,91,28,81.2,10,82.6,13,-0.3,-3,91
66729,907403,9074,2,2,7,1983,93,1996,32,47,37,80,9,45,87,20,65.7,1,62.4,1,-0.3,-3,156
66745,910002,9100,2,1,1,1988,93,1996,32,29,32,102,54,39,107,69,95.2,37,-0.3,-3,91.9,30,101
66828,918203,9182,2,2,7,1984,105,1996,64,54,43,90,25,54,102,56,102.3,55,-0.3,-3,-0.3,-3,146
66904,926403,9264,1,1,6,1982,112,1996,79,66,75,121,92,76,120,91,68.4,2,70.0,2,-0.3,-3,167
66960,931902,9319,2,2,3,1982,122,1996,93,74,60,103,58,84,135,99,97.3,42,-0.3,-3,104.4,61,171
66998,937101,9371,1,1,7,1983,100,1996,49,52,43,86,18,62,106,65,108.6,73,114.9,84,-0.3,-3,156
66999,937102,9371,1,2,4,1987,90,1996,25,33,29,90,26,30,89,24,77.1,6,90.1,25,-0.3,-3,111
67018,938401,9384,1,2,12,1985,90,1996,26,41,37,89,23,51,107,68,68.4,2,62.4,1,-0.3,-3,126
67165,953702,9537,1,2,1,1983,106,1996,66,61,27,69,2,34,75,5,84.2,14,-0.3,-3,-0.3,-3,159
67167,953704,9537,1,2,8,1985,98,1996,46,45,33,84,14,53,109,72,63.0,1,77.6,7,-0.3,-3,128
67180,955801,9558,2,2,7,1982,72,1996,3,38,45,86,18,47,88,21,-0.3,-3,-0.3,-3,-0.3,-3,165
67279,967601,9676,2,1,8,1982,96,1996,40,52,65,109,72,76,120,91,89.6,25,-0.3,-3,88.1,21,164
67280,967602,9676,2,1,11,1983,102,1996,55,53,47,93,32,50,94,35,96.4,39,-0.3,-3,96.3,39,151
67410,984003,9840,1,2,8,1986,107,1996,67,46,46,108,70,40,98,44,-0.3,-3,-0.3,-3,-0.3,-3,117
67494,993003,9930,1,2,7,1985,78,1996,7,34,19,65,1,37,87,19,-0.3,-3,-0.3,-3,-0.3,-3,130
67540,996703,9967,1,1,5,1982,84,1996,15,44,53,96,40,44,82,12,-0.3,-3,-0.3,-3,-0.3,-3,169
67587,1000001,10000,2,1,11,1982,93,1996,32,49,56,100,50,62,103,57,-0.3,-3,-0.3,-3,-0.3,-3,167
67588,1000002,10000,2,1,11,1984,82,1996,12,40,44,92,29,49,97,41,-0.3,-3,-0.3,-3,-0.3,-3,142
67589,1000003,10000,2,2,10,1988,93,1996,33,23,26,100,50,26,98,46,-0.3,-3,-0.3,-3,-0.3,-3,95
67614,1002605,10026,1,1,5,1985,78,1996,7,35,19,65,1,21,65,1,68.4,2,70.0,2,-0.3,-3,135
67677,1007701,10077,1,1,8,1983,107,1996,67,60,48,93,31,61,105,62,86.0,18,107.3,68,-0.3,-3,154
67678,1007702,10077,1,1,1,1987,100,1996,49,42,28,87,19,27,82,12,63.0,1,97.1,42,-0.3,-3,113
67764,1018101,10181,2,1,7,1983,100,1996,51,53,51,98,44,48,91,28,-0.3,-3,-0.3,-3,-0.3,-3,156
67765,1018102,10181,2,1,7,1984,110,1996,75,59,46,94,34,60,108,71,-0.3,-3,-0.3,-3,-0.3,-3,144
67907,1031302,10313,2,1,8,1988,90,1996,25,20,20,88,21,24,94,35,115.6,86,114.7,84,-0.3,-3,94
67915,1032901,10329,2,1,6,1989,109,1996,73,29,36,119,90,32,115,84,-0.3,-3,-0.3,-3,-0.3,-3,84
67970,1037801,10378,2,2,12,1983,107,1996,69,59,51,99,48,83,135,99,-0.3,-3,-0.3,-3,-0.3,-3,151
67971,1037802,10378,2,1,3,1988,108,1996,70,40,21,84,15,22,82,12,-0.3,-3,-0.3,-3,-0.3,-3,100
67972,1037803,10378,2,1,3,1989,106,1996,66,29,22,100,50,21,92,29,-0.3,-3,-0.3,-3,-0.3,-3,88
68014,1042701,10427,1,1,7,1983,98,1996,45,50,46,90,26,61,105,64,-0.3,-3,-0.3,-3,-0.3,-3,154
68062,1048102,10481,1,2,3,1983,98,1996,44,51,51,96,40,61,103,58,86.0,18,100.4,50,-0.3,-3,158
68102,1051601,10516,1,2,6,1984,99,1996,48,49,48,97,42,57,105,64,-0.3,-3,-0.3,-3,-0.3,-3,143
68103,1051602,10516,1,2,9,1987,82,1996,12,21,22,84,15,23,82,12,-0.3,-3,-0.3,-3,-0.3,-3,104
68125,1053401,10534,2,2,7,1987,110,1996,75,45,43,109,73,45,109,73,-0.3,-3,-0.3,-3,-0.3,-3,107
68126,1053402,10534,2,1,10,1988,97,1996,43,26,26,100,50,32,107,67,-0.3,-3,-0.3,-3,-0.3,-3,92
68160,1056502,10565,1,1,1,1982,99,1996,48,57,55,98,44,63,102,56,65.7,1,70.0,2,-0.3,-3,172
68175,1058101,10581,2,2,6,1983,98,1996,44,50,48,93,31,61,105,62,114.9,84,114.9,84,-0.3,-3,156
68209,1063403,10634,2,1,10,1982,94,1996,35,50,48,90,25,72,114,83,-0.3,-3,-0.3,-3,-0.3,-3,164
68582,1177202,11772,1,2,7,1983,100,1996,51,53,49,94,35,72,117,87,102.3,55,-0.3,-3,-0.3,-3,156
68584,1177204,11772,1,2,10,1985,100,1996,50,46,47,102,55,68,123,94,82.9,13,-0.3,-3,63.7,1,129
68594,1177701,11777,2,2,6,1989,105,1996,64,26,35,118,89,28,110,75,120.3,91,114.7,84,-0.3,-3,85
68616,1179701,11797,2,2,5,1986,85,1996,16,34,48,109,72,41,98,44,91.0,27,-0.3,-3,-0.3,-3,121
68660,1183501,11835,3,1,2,1988,96,1996,40,29,43,116,86,39,110,74,-0.3,-3,-0.3,-3,-0.3,-3,100
68675,1185003,11850,3,1,8,1982,85,1996,16,44,34,75,5,28,65,1,39.5,0,40.3,0,-0.3,-3,165
68696,1186501,11865,3,1,5,1985,101,1996,53,48,51,105,64,56,109,73,-0.3,-3,-0.3,-3,-0.3,-3,133
68724,1189402,11894,3,2,2,1989,104,1996,60,27,26,105,63,31,110,75,104.1,61,102.2,55,-0.3,-3,88
68764,1193202,11932,2,2,5,1984,79,1996,8,38,40,86,17,36,82,11,99.1,47,-0.3,-3,76.7,6,144
68777,1195002,11950,2,2,2,1983,91,1996,27,47,34,75,5,36,75,5,57.1,0,70.0,2,-0.3,-3,162
68797,1197902,11979,1,1,8,1983,86,1996,18,43,26,69,2,25,65,1,-0.3,-3,-0.3,-3,-0.3,-3,153
68798,1197903,11979,1,1,6,1987,79,1996,8,22,24,83,13,22,74,4,-0.3,-3,-0.3,-3,-0.3,-3,108
68823,1200101,12001,3,2,12,1982,103,1996,58,59,58,103,59,66,107,68,-0.3,-3,-0.3,-3,-0.3,-3,162
68825,1200301,12003,3,2,11,1983,126,1996,96,71,56,106,65,77,126,96,116.3,86,-0.3,-3,104.4,61,150
68826,1200302,12003,3,1,7,1987,107,1996,67,42,39,106,65,38,104,60,110.2,75,-0.3,-3,102.3,55,107
68845,1202702,12027,3,1,3,1988,125,1996,95,50,48,123,94,46,116,86,110.7,77,115.8,86,-0.3,-3,100
68941,1213703,12137,3,2,1,1987,110,1996,75,47,35,95,37,44,105,62,84.7,16,-0.3,-3,113.5,82,113
69064,1228201,12282,1,1,2,1982,101,1996,52,59,46,86,17,56,95,37,-0.3,-3,-0.3,-3,-0.3,-3,171
69259,1256602,12566,2,1,1,1985,92,1996,29,44,48,99,48,58,109,73,-0.3,-3,-0.3,-3,-0.3,-3,138
69260,1256603,12566,2,2,2,1988,95,1996,37,28,37,108,71,37,107,69,-0.3,-3,-0.3,-3,-0.3,-3,100
69310,303,3,3,2,4,1986,74,1998,4,33,30,77,6,35,80,9,91.1,27,-0.3,-3,-0.3,-3,145
69323,1901,19,3,2,11,1987,91,1998,27,42,41,93,31,53,109,72,-0.3,-3,-0.3,-3,-0.3,-3,129
69325,2501,25,3,1,10,1990,105,1998,63,30,28,106,65,40,117,87,93.3,32,99.5,47,-0.3,-3,90
69336,4302,43,3,2,2,1989,98,1998,44,41,26,82,12,26,81,10,58.0,0,60.9,0,-0.3,-3,114
69344,4902,49,3,1,3,1987,104,1998,60,49,30,80,9,42,92,29,125.3,95,-0.3,-3,-0.3,-3,134
69388,9901,99,3,1,6,1987,115,1998,84,56,55,115,84,84,135,99,114.2,82,-0.3,-3,-0.3,-3,131
69494,22703,227,2,1,6,1985,107,1998,69,61,49,94,35,60,103,59,-0.3,-3,-0.3,-3,-0.3,-3,157
69562,28503,285,1,1,4,1985,92,1998,30,47,44,86,18,45,87,19,114.2,82,114.4,82,-0.3,-3,158
69572,28902,289,3,2,11,1985,87,1998,20,43,53,103,57,60,105,63,104.5,61,100.8,53,-0.3,-3,151
69589,31202,312,3,1,8,1985,106,1998,65,58,46,90,26,59,103,59,62.7,1,84.5,16,-0.3,-3,153
69605,33802,338,2,2,3,1986,94,1998,35,46,39,84,14,41,84,15,115.6,86,-0.3,-3,104.5,61,147
69609,34003,340,2,2,6,1988,99,1998,47,43,40,97,41,44,101,53,-0.3,-3,-0.3,-3,-0.3,-3,119
69651,39102,391,2,2,9,1985,93,1998,32,47,41,84,14,67,110,75,60.1,0,66.9,1,-0.3,-3,155
69652,39103,391,2,2,7,1992,91,1998,28,12,19,110,75,20,109,72,75.4,5,80.9,10,-0.3,-3,73
69653,39501,395,2,2,12,1984,102,1998,54,57,54,99,48,71,114,82,87.1,19,94.0,34,-0.3,-3,160
69654,39502,395,2,2,8,1986,91,1998,28,44,44,91,27,66,113,81,81.8,12,87.2,19,-0.3,-3,141
